Timestamp,Bouteille_Existe,Nombre_Bouteilles,Bouteille_Remplie,Bouteille_Avec_Bouchon,Statut
2026-04-26 20:11:53.417,0,VIDE,NON,ACCEPTEE
2026-04-26 20:14:39.542,0,VIDE,NON,ACCEPTEE
2026-04-26 20:15:07.729,0,VIDE,NON,ACCEPTEE
2026-04-26 20:18:43.855,0,VIDE,NON,ACCEPTEE
